Range (km),Battery Level (%),Latitude (°),Longitude (°),Speed (km/h),Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats,km
349.99,80,29.374194,79.026476,79,108,17,380393,1,1,52.4985,144,2023-12-11,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,153084.0
349.99,80,29.374194,79.026476,92,108,17,380393,1,1,52.4985,144,2023-12-11,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,149373.0
131.21,38,27.469458000000003,85.38023299999998,79,110,5,430689,1,1,19.6815,85,2023-08-30,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,62381.0
131.21,38,27.469458000000003,85.38023299999998,92,110,5,430689,1,1,19.6815,85,2023-08-30,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,65364.0
429.89,93,11.679893,89.07873199999997,79,108,18,229363,1,1,64.48349999999999,133,2023-09-16,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,185330.0
429.89,93,11.679893,89.07873199999997,92,108,18,229363,1,1,64.48349999999999,133,2023-09-16,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,181338.0
79.69,28,11.695196,75.11399999999998,79,65,27,217681,1,1,11.9535,131,2023-03-13,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,43095.0
79.69,28,11.695196,75.11399999999998,92,65,27,217681,1,1,11.9535,131,2023-03-13,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,49704.0
60.67,24,34.877949,79.861655,79,175,5,881760,0,1,9.1005,121,2023-08-19,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,34323.0
60.67,24,34.877949,79.861655,92,175,5,881760,0,1,9.1005,121,2023-08-19,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,42371.0
106.49,31,22.677768,87.687624,79,69,10,657793,0,1,15.973499999999998,97,2023-06-04,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,58667.0
106.49,31,22.677768,87.687624,92,69,10,657793,0,1,15.973499999999998,97,2023-06-04,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,55310.0
287.53,65,21.259032,68.874183,79,128,38,264237,1,1,43.12949999999999,142,2023-12-08,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,123878.0
287.53,65,21.259032,68.874183,92,128,38,264237,1,1,43.12949999999999,142,2023-12-08,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,132231.0
358.15,79,36.413299,84.910987,79,52,23,887815,1,1,53.7225,78,2023-01-29,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,157916.0
358.15,79,36.413299,84.910987,92,52,23,887815,1,1,53.7225,78,2023-01-29,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,157394.0
172.08,46,28.594149,92.593474,79,59,22,416162,1,1,25.812,86,2023-08-12,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,86513.0
172.08,46,28.594149,92.593474,92,59,22,416162,1,1,25.812,86,2023-08-12,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,78055.0
207.1,50,32.50743,86.612414,79,80,13,538834,0,0,31.065,110,2023-03-09,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,92076.0
207.1,50,32.50743,86.612414,92,80,13,538834,0,0,31.065,110,2023-03-09,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,93333.0
117.16,33,30.719757,87.080415,79,281,13,907577,1,1,17.573999999999998,67,2023-02-01,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,62685.0
117.16,33,30.719757,87.080415,92,281,13,907577,1,1,17.573999999999998,67,2023-02-01,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,58497.0
235.59,55,33.156445,90.630727,79,128,13,968074,1,0,35.3385,113,2023-12-09,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,103278.0
235.59,55,33.156445,90.630727,92,128,13,968074,1,0,35.3385,113,2023-12-09,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,104417.0
104.38,31,12.438166,75.29662900000002,79,190,30,402000,1,0,15.656999999999998,110,2023-12-11,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,53011.0
104.38,31,12.438166,75.29662900000002,92,190,30,402000,1,0,15.656999999999998,110,2023-12-11,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,58698.0
208.51,51,34.877441999999995,74.69051999999998,79,68,40,226798,1,1,31.2765,137,2023-05-01,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,100199.0
208.51,51,34.877441999999995,74.69051999999998,92,68,40,226798,1,1,31.2765,137,2023-05-01,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,100700.0
55.6,20,10.884293,95.44899,79,212,37,667672,1,1,8.34,78,2023-02-09,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,39598.0
55.6,20,10.884293,95.44899,92,212,37,667672,1,1,8.34,78,2023-02-09,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,41295.0
158.26,40,22.472203,94.698795,79,285,21,720965,1,1,23.739,108,2023-04-24,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,75791.0
158.26,40,22.472203,94.698795,92,285,21,720965,1,1,23.739,108,2023-04-24,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,77968.0
108.39,31,28.925392,80.767218,79,192,15,154491,1,1,16.258499999999998,136,2023-08-29,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,58653.0
108.39,31,28.925392,80.767218,92,192,15,154491,1,1,16.258499999999998,136,2023-08-29,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,56848.0
241.76,56,34.572165000000005,88.01226,79,178,22,809378,1,0,36.264,61,2023-07-24,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,112670.0
241.76,56,34.572165000000005,88.01226,92,178,22,809378,1,0,36.264,61,2023-07-24,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,109616.0
398.51,89,29.061264,79.34172099999998,79,105,38,888407,1,1,59.7765,87,2023-07-13,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,174726.0
398.51,89,29.061264,79.34172099999998,92,105,38,888407,1,1,59.7765,87,2023-07-13,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,175139.0
302.76,68,14.9747,73.776219,79,212,26,100135,1,1,45.414,82,2023-06-27,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,135799.0
302.76,68,14.9747,73.776219,92,212,26,100135,1,1,45.414,82,2023-06-27,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,129829.0
310.92,70,12.138909,81.303104,79,201,10,446547,1,1,46.63800000000001,71,2023-03-15,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,141087.0
310.92,70,12.138909,81.303104,92,201,10,446547,1,1,46.63800000000001,71,2023-03-15,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,140272.0
225.94,53,26.992135,87.82368000000002,79,68,21,892051,1,1,33.891,88,2023-02-20,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,107904.0
225.94,53,26.992135,87.82368000000002,92,68,21,892051,1,1,33.891,88,2023-02-20,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,104150.0
174.34,46,21.834122,72.732089,79,79,22,432755,1,1,26.151,59,2023-10-09,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,79342.0
174.34,46,21.834122,72.732089,92,79,22,432755,1,1,26.151,59,2023-10-09,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,79844.0
37.61,20,36.63150200000001,86.473915,79,99,27,432660,1,0,5.6415,138,2023-05-03,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,32339.0
37.61,20,36.63150200000001,86.473915,92,99,27,432660,1,0,5.6415,138,2023-05-03,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,33726.0
235.37,55,17.953289,91.232043,79,99,39,375676,1,1,35.3055,93,2023-06-30,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,103082.0
235.37,55,17.953289,91.232043,92,99,39,375676,1,1,35.3055,93,2023-06-30,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,105043.0
442.94,97,28.637333,87.17209799999998,79,265,39,509634,1,1,66.441,128,2023-11-01,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,189326.0
442.94,97,28.637333,87.17209799999998,92,265,39,509634,1,1,66.441,128,2023-11-01,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,191989.0
102.57,31,18.379014,87.97565,79,112,29,124147,1,0,15.3855,141,2023-09-15,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,54781.0
102.57,31,18.379014,87.97565,92,112,29,124147,1,0,15.3855,141,2023-09-15,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,59069.0
345.63,77,13.799882,80.582254,79,72,15,187150,1,1,51.8445,147,2023-09-21,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,153296.0
345.63,77,13.799882,80.582254,92,72,15,187150,1,1,51.8445,147,2023-09-21,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,151308.0
18.75,16,19.352648,88.896262,79,61,7,326554,1,1,2.8125,91,2023-04-03,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,20000.0
18.75,16,19.352648,88.896262,92,61,7,326554,1,1,2.8125,91,2023-04-03,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,20000.0
150.37,41,30.174812,75.597298,79,183,14,128257,1,1,22.5555,100,2023-01-27,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,78535.0
150.37,41,30.174812,75.597298,92,183,14,128257,1,1,22.5555,100,2023-01-27,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,72903.0
37.99,17,27.321985,83.839996,79,97,21,920113,1,0,5.6985,89,2023-07-11,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,32638.0
37.99,17,27.321985,83.839996,92,97,21,920113,1,0,5.6985,89,2023-07-11,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,34586.0
405.95,91,27.94083,92.233722,79,95,38,276402,1,1,60.8925,140,2023-10-19,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,179266.0
405.95,91,27.94083,92.233722,92,95,38,276402,1,1,60.8925,140,2023-10-19,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,179830.0
417.65,93,17.835088,77.968144,79,105,38,692684,1,1,62.6475,88,2023-05-14,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,184742.0
417.65,93,17.835088,77.968144,92,105,38,692684,1,1,62.6475,88,2023-05-14,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,181409.0
42.68,19,29.774039,91.692989,79,73,7,224275,1,1,6.402,71,2023-03-08,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,29053.0
42.68,19,29.774039,91.692989,92,73,7,224275,1,1,6.402,71,2023-03-08,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,36577.0
266.88,62,36.837358,96.356585,79,139,5,233000,1,0,40.032,100,2023-01-04,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,116161.0
266.88,62,36.837358,96.356585,92,139,5,233000,1,0,40.032,100,2023-01-04,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,123621.0
360.7,80,33.783839,69.953128,79,71,16,327238,1,0,54.105,116,2023-02-14,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,157736.0
360.7,80,33.783839,69.953128,92,71,16,327238,1,0,54.105,116,2023-02-14,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,153553.0
307.98,71,27.058569,77.633303,79,143,16,721856,1,1,46.197,71,2023-04-04,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,138528.0
307.98,71,27.058569,77.633303,92,143,16,721856,1,1,46.197,71,2023-04-04,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,131639.0
53.28,21,10.546454,88.147166,79,205,11,998089,0,1,7.992000000000001,109,2023-03-22,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,38895.0
53.28,21,10.546454,88.147166,92,205,11,998089,0,1,7.992000000000001,109,2023-03-22,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,38219.0
248.27,60,17.878207,76.457637,79,158,21,975960,1,0,37.2405,113,2023-10-12,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,114734.0
248.27,60,17.878207,76.457637,92,158,21,975960,1,0,37.2405,113,2023-10-12,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,112859.0
239.85,56,29.465846000000006,73.411806,79,229,22,196512,1,1,35.9775,84,2023-03-01,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,109168.0
239.85,56,29.465846000000006,73.411806,92,229,22,196512,1,1,35.9775,84,2023-03-01,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,113061.0
405.82,91,16.758088,74.11829399999998,79,286,5,482885,1,1,60.87300000000001,87,2023-01-04,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,178242.0
405.82,91,16.758088,74.11829399999998,92,286,5,482885,1,1,60.87300000000001,87,2023-01-04,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,177770.0
397.76,89,33.962665,82.160498,79,172,24,667707,1,0,59.664,97,2023-11-26,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,169493.0
397.76,89,33.962665,82.160498,92,172,24,667707,1,0,59.664,97,2023-11-26,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,175355.0
113.17,33,16.915760000000002,82.24388,79,278,37,131574,1,1,16.9755,78,2023-12-23,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,61227.0
113.17,33,16.915760000000002,82.24388,92,278,37,131574,1,1,16.9755,78,2023-12-23,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,60124.0
395.62,88,31.700107,71.70877800000002,79,119,15,292720,1,1,59.343,137,2023-08-14,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,169782.0
395.62,88,31.700107,71.70877800000002,92,119,15,292720,1,1,59.343,137,2023-08-14,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,166316.0
330.04,73,30.259889,87.192392,79,299,19,669572,1,0,49.506,120,2023-02-08,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,150017.0
330.04,73,30.259889,87.192392,92,299,19,669572,1,0,49.506,120,2023-02-08,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,142340.0
67.03,26,32.846602000000004,96.012041,79,209,35,296597,1,0,10.0545,129,2023-02-07,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,45535.0
67.03,26,32.846602000000004,96.012041,92,209,35,296597,1,0,10.0545,129,2023-02-07,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,38185.0
308.0,71,16.6029,88.78564,79,169,30,901823,1,0,46.2,128,2023-04-16,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,133117.0
308.0,71,16.6029,88.78564,92,169,30,901823,1,0,46.2,128,2023-04-16,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,140356.0
318.59,71,18.700376,92.327416,79,189,11,410434,1,1,47.78849999999999,137,2023-03-22,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,139036.0
318.59,71,18.700376,92.327416,92,189,11,410434,1,1,47.78849999999999,137,2023-03-22,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,140945.0
151.02,40,20.628042,83.873101,79,149,37,648791,1,0,22.653,105,2023-02-12,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,75310.0
151.02,40,20.628042,83.873101,92,149,37,648791,1,0,22.653,105,2023-02-12,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,74895.0
175.35,45,8.493682000000002,86.375428,79,260,18,588844,1,1,26.3025,96,2023-07-08,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,88449.0
175.35,45,8.493682000000002,86.375428,92,260,18,588844,1,1,26.3025,96,2023-07-08,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,81746.0
42.18,20,30.972128,94.990599,79,277,27,249628,1,0,6.327000000000001,90,2023-06-07,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,28475.0
42.18,20,30.972128,94.990599,92,277,27,249628,1,0,6.327000000000001,90,2023-06-07,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,33366.0
251.2,59,12.491495,73.620712,79,299,35,771742,1,1,37.68,113,2023-12-16,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,114084.0
251.2,59,12.491495,73.620712,92,299,35,771742,1,1,37.68,113,2023-12-16,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,114261.0
174.58,43,13.706446,73.078079,79,186,31,684654,1,0,26.187,81,2023-08-06,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,86089.0
174.58,43,13.706446,73.078079,92,186,31,684654,1,0,26.187,81,2023-08-06,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,80916.0
320.86,74,33.973690000000005,80.694918,79,154,30,401941,1,1,48.129,113,2023-07-28,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,144370.0
320.86,74,33.973690000000005,80.694918,92,154,30,401941,1,1,48.129,113,2023-07-28,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,145469.0
187.77,48,21.162298,82.492961,79,124,34,753762,1,0,28.1655,65,2023-12-09,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,90636.0
187.77,48,21.162298,82.492961,92,124,34,753762,1,0,28.1655,65,2023-12-09,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,87897.0
100.74,31,27.321542,77.986005,79,97,19,103338,1,1,15.111,51,2023-06-07,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,58229.0
100.74,31,27.321542,77.986005,92,97,19,103338,1,1,15.111,51,2023-06-07,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,55653.0
269.37,64,33.048605,73.232571,79,288,8,274680,1,0,40.4055,112,2023-05-27,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,118922.0
269.37,64,33.048605,73.232571,92,288,8,274680,1,0,40.4055,112,2023-05-27,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,118717.0
285.95,66,31.940952000000006,88.652557,79,95,37,923735,1,0,42.8925,74,2023-08-06,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,125174.0
285.95,66,31.940952000000006,88.652557,92,95,37,923735,1,0,42.8925,74,2023-08-06,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,125784.0
404.71,88,27.569874,83.611063,79,213,8,305082,0,0,60.70649999999999,105,2023-01-12,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,179806.0
404.71,88,27.569874,83.611063,92,213,8,305082,0,0,60.70649999999999,105,2023-01-12,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,174558.0
101.71,31,27.123728000000003,93.280499,79,269,15,329331,1,1,15.2565,55,2023-05-09,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,58740.0
101.71,31,27.123728000000003,93.280499,92,269,15,329331,1,1,15.2565,55,2023-05-09,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,56456.0
52.7,22,17.834763,87.81693800000002,79,83,39,740284,1,1,7.905,106,2023-06-11,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,31498.0
52.7,22,17.834763,87.81693800000002,92,83,39,740284,1,1,7.905,106,2023-06-11,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,40062.0
40.8,19,20.914942,74.715323,79,207,36,262653,1,0,6.119999999999999,107,2023-10-20,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,32056.0
40.8,19,20.914942,74.715323,92,207,36,262653,1,0,6.119999999999999,107,2023-10-20,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,32198.0
86.13,27,24.809075,68.2865,79,123,37,310687,1,0,12.9195,146,2023-05-18,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,47122.0
86.13,27,24.809075,68.2865,92,123,37,310687,1,0,12.9195,146,2023-05-18,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,49496.0
436.75,97,12.34724,96.609057,79,122,36,415641,0,0,65.5125,102,2023-07-31,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,192433.0
436.75,97,12.34724,96.609057,92,122,36,415641,0,0,65.5125,102,2023-07-31,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,182752.0
69.06,26,15.924367000000002,91.77331,79,300,10,286614,1,0,10.359000000000002,81,2023-01-25,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,42142.0
